ID,page,content,content2,time,hits,user,class_ID,px,bdate,bcount,btype,title,title2
1043,"2011/3/2011030960116281.jpg","<P>&nbsp;&nbsp;&nbsp; 11月14日，总经理苏抗旱先生参加由中国建筑材料流通协会主办的“2010建材下乡推进工作总结大会”在人民大会堂隆重开幕。以实际惠农举措，完善三四级乡镇市场服务体系，配合支持国家建材下乡政策实施的近400家建材和建材流通行业的企业参加了会议，这是我国建材和建材流通行业为推进建材下乡再一次做出的积极行动，也是我司的又一次行动。<BR>&nbsp;<BR><BR>　　一年来，为深入贯彻中央一号文件精神，推进建材下乡活动深入发展，公司与广大建材和建材流通企业振奋精神，创新多种形式，以让利为核心，以服务宗旨，为亿万农民的住房建设提供了最大优惠和更多便利，开启了一个加快扩大内需、刺激消费的新时代，为推动我国社会主义新农村建设和加速实现城镇化开辟了崭新境界，理出了新的发展思路。 <BR><BR>&nbsp;&nbsp;&nbsp; 公司自2009年中国建筑材料流通协会倡议并推动建材下乡以来，与建材行业众多企业一起支持和积极响应，大批企业制定了建材下乡方案，展开了下乡的尝试活动。六部委“关于开展推动建材下乡试点的通知”发布以后，中国建筑材料流通协会积极配合六部委，协助推进建材下乡政策的实施，并组织全行业企业不断探索不同门类的产品建材下乡的具体措施、操作办法和工作模式，进一步研究扩大建材下乡试点区域和试点品种的可行性。&nbsp;<BR><BR>&nbsp;&nbsp;&nbsp; 公司还将更多地参与配合建材下乡活动，让农村居民享受到企业的让利优惠和完善服务，活动将在全国陆续展开，并持续进行。活动将对农村消费者公告建材下乡产品品类，明码标示市场价和建材下乡价码条，坚决杜绝以次充好、以不合格产品充当下乡产品的行为。全国建材下乡推进活动，将直接带动农村各类建材产品消费，同时建材市场渠道铺设在三四级乡镇将加速建设起来，对激活农村消费力、拉动内需具有积极的促进作用。<BR><BR>&nbsp;&nbsp;&nbsp; 回报社会，我们是我们做企业的宗旨。<BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624160151626.jpg""><BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624160200835.jpg""></P>",,"03/09/11 16:42:39",730,"admin",10,33,"03/09/11 00:00:00",0,0,"2010建材下乡推进工作总结大会",
1044,"2011/3/2011030960385581.jpg","&nbsp;&nbsp;&nbsp; 热烈庆祝泉州舒菲娅陶瓷科技有限公司荣获“中国陶瓷行业知名品牌”荣誉称号！<BR><BR><IMG border=0 src=""ewebeditor/uploadfile/20110309164737968.jpg""><BR>上图为总经理苏抗旱先生与中国卫生陶瓷协会会长合照",,"03/09/11 16:48:33",789,"admin",10,34,"03/09/11 00:00:00",0,0,"公司荣获“中国陶瓷行业知名品牌”荣誉称号",
1045,"2011/6/2011061250727329.jpg","<P>亲爱的各位朋友:<BR>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 你们好，感谢各位对舒菲娅品牌长期以来的关注!<BR>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; “2011年全国家居建材品牌影响力调查”活动现已全面打响了,舒菲娅陶瓷不负众望,经过严格筛选成为了大众候选品牌!!请各位亲爱的您支持舒菲娅品牌一票!!衷心感谢!!<BR>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 投票网址:http://jiaju.sina.com.cn/news/zt/qgjjpp/<BR>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 搜索：舒菲娅，点“投票”即可。<BR></P>",,"06/12/11 13:50:36",1003,"admin",10,35,"06/12/11 00:00:00",0,0,"舒菲娅&#34;2011年全国家居建材品牌影响力调查&#34;投票开始了",
1046,"2011/6/2011062456087989.jpg","<P>&nbsp;&nbsp;&nbsp; 佛山中国建筑卫生陶瓷协会琉璃瓦制品分会。<BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624153556129.jpg""><BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624153607362.jpg""><BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624153616234.jpg""><BR></P>",,"06/24/11 15:37:03",909,"admin",10,36,"06/24/11 00:00:00",0,0,"2010年12月.佛山中国建筑卫生陶瓷协会琉璃瓦制品分会",
1047,"2011/6/2011062457028641.jpg","<P align=center>2011年4月公司董事长苏抗旱先生参加第三届建材商大会<BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624155129819.jpg""><BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624155139866.jpg""><BR>董事长苏抗旱先生与央视著名主持人董卿女士合影<BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624155148394.jpg""><BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624155159624.jpg""><BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624155209285.jpg""></P>",,"06/24/11 15:52:11",919,"admin",10,37,"06/24/11 00:00:00",0,0,"2011年4月第三届建材商大会",
1048,"2011/6/2011062458462969.jpg","<P align=center>2011年3月公司董事长苏抗旱先生参加华企对台湾联谊赛<BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624161501704.jpg""><BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624161509222.jpg""><BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624161516430.jpg""><BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110624161523383.jpg""><BR>董事长苏抗旱先生与国民党中常委立法委员廖国栋先生合影</P>",,"06/24/11 16:15:25",1108,"admin",10,38,"06/24/11 00:00:00",0,0,"2011年3月参加华企对台湾联谊赛",
1049,"2011/8/2011081855137525.jpg","&nbsp;&nbsp;&nbsp; 2011年8月，公司董事长苏抗旱先生参加在北京召开的“品牌的力量 最具影响力家居建材品牌评选颁奖晚会”，并接受公司“舒菲娅”品牌荣获“陶瓷行业十大最具影响力品牌”的荣誉奖牌。<BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110818151906600.jpg""><BR>上图为董事长在签名墙上签名。<BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110818151916200.jpg""><BR>上图为董事长参加会议现场。<BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110818151924845.jpg""><BR>上图为董事长接受荣誉奖牌！<BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20110818151933660.jpg""><BR>上图为董事长与中华全国总工会部长合影。<BR>",,"08/18/11 15:26:46",3518,"admin",10,39,"08/18/11 00:00:00",0,0,"热烈祝贺公司“舒菲娅”品牌荣获“陶瓷行业十大最具影响力品牌”荣誉。",
1050,"2012/12/2012121336063533.jpg","<P align=left>11月25日，全国建材流通行业先进集体和劳动模范表彰大会暨全国建材下乡阶段性总结会在北京钓鱼台国宾馆和京都信苑饭店隆重举行。</P>
<P align=center><IMG border=0 src=""/ewebeditor/uploadfile/20121213100214503.jpg""><BR>福建省泉州舒菲娅陶瓷科技有限公司苏抗旱董事长<BR></P>
<P>　　<STRONG>访谈时间：</STRONG>2012年11月25日 </P>
<P>　　<STRONG>访谈地点：</STRONG>京都信苑饭店</P>
<P>　　<STRONG>访谈嘉宾：</STRONG>福建省泉州舒菲娅陶瓷科技有限公司董事长&nbsp;苏抗旱</P>
<P>　　<STRONG>采访记者：</STRONG>王晶</P>
<P>　　<STRONG>主持人：</STRONG>苏总您好，首先恭喜您获得这个荣誉，因为劳模是一份殊荣，它是社会对个人的最大肯定，您如何看待这份殊荣？</P>
<P>　　<STRONG>苏抗旱：</STRONG>对这次的活动我们也比较重视，也积极的参与。另外对于建材下乡这方面来说，我们也是响应国家的号召，尤其是我们公司，我们做的是屋面网的材料，是对农村的建材也会起到关键的作用。现在都在推广农村建设、美化农村的概念。现在我们推动一种节能产品，就是能够更加适用于农村市场的产品。对于这次劳模这个殊荣，我们也是感觉非常高兴，我们也会在这个技术领域方面更加做好。</P>
<P>　　<STRONG>主持人：</STRONG>目前<A class=akey href=""http://jiaju.sina.com.cn/"" target=_blank>家居</A>建材行业的时间迎来了一个调整，您预期这种行业的调整未来会形成怎样的格局呢？</P>
<P>　　<STRONG>苏抗旱：</STRONG>家居建材这个市场很大，估计这两年<A class=akey href=""http://bj.house.sina.com.cn/"" target=_blank>房地产</A>下滑的情况有所影响，我们应该靠质量和价格竞争，怎么样能做到节约、节能的产品进入市场，这个是比较关键的。</P>
<P>　　<STRONG>主持人：</STRONG>我们企业的核心竞力您觉得在哪？</P>
<P>　　<STRONG>苏抗旱：</STRONG>一个是技术创新，一个是节能减排，产品突出，做出优势，打入市场。</P>
<P>　　<STRONG>主持人：</STRONG>在明年我们企业的营销计划或者有没有什么新的规划？</P>
<P>　　<STRONG>苏抗旱：</STRONG>我们首先还是配合建材下乡这个工作，从山东、宁夏，现在在北京、天津和重庆，这些城市的建材试点单位，试点城市，我们会加大这几个城市的营销策划。</P>
<P>　　<STRONG>主持人：</STRONG>现在就是筹备阶段？</P>
<P>　　<STRONG>苏抗旱：</STRONG>是的。对建材下乡我们主要还是想做成我们一个产品的突破点。第一做节能减排，第二做创新的产品，对营销这方面来说，推动三四线市场的发展，形成一个结构调整。</P>
<P>　　<STRONG>主持人：</STRONG>我们知道一个企业的领导人的心态决定了这个企业的发展，您是如何带给我们企业正能量的？</P>
<P>　　<STRONG>苏抗旱：</STRONG>现在我们就是增加招聘力度，招聘高技术的人才，投入了一些资金力度，进行一些机械、设备的改造，希望扩大生产规模，增加产品的一个创新技术数量。多样化的产品打入市场。</P>
<P>　　<STRONG>主持人：</STRONG>谢谢您啊，再次恭喜我们获奖。</P>",,"12/13/12 10:03:18",680,"admin",10,40,"12/13/12 00:00:00",0,0,"全国建材流通行业先进集体和劳动模范表彰大会嘉宾访谈",
1051,,"<P ?MsoNormal?>&nbsp;&nbsp;&nbsp;&nbsp;舒菲娅公司参与起草的《环保型建材及装饰材料技术要求》SB/T10727-2012国家行业标准正式发布，我公司成为该标准全国瓦类企业排名第一，公司董事长苏抗旱是该标准的主要起草人之一。</P>
<P ?MsoNormal?><SPAN style=""TEXT-ALIGN: justify; WIDOWS: 2; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); TEXT-INDENT: 234px; LETTER-SPACING: normal; FONT: 16pt 宋体; WHITE-SPACE: normal; ORPHANS: 2; COLOR: rgb(0,0,0); WORD-SPACING: 0px; -webkit-text-size-adjust: auto; -webkit-text-stroke-width: 0px"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;泉州舒菲娅陶瓷科技有限公司</SPAN><SPAN style=""TEXT-ALIGN: justify; WIDOWS: 2; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); TEXT-INDENT: 234px; LETTER-SPACING: normal; FONT: 16pt 'Times New Roman'; WHITE-SPACE: normal; ORPHANS: 2; COLOR: rgb(0,0,0); WORD-SPACING: 0px; -webkit-text-size-adjust: auto; -webkit-text-stroke-width: 0px""><SPAN>&nbsp;<SPAN class=Apple-converted-space>&nbsp;</SPAN></SPAN></SPAN><SPAN style=""TEXT-ALIGN: justify; WIDOWS: 2; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); TEXT-INDENT: 234px; LETTER-SPACING: normal; FONT: 16pt 宋体; WHITE-SPACE: normal; ORPHANS: 2; COLOR: rgb(0,0,0); WORD-SPACING: 0px; -webkit-text-size-adjust: auto; -webkit-text-stroke-width: 0px"">贺</SPAN></P><BR ?Apple-interchange-newline?>",,"02/27/13 16:40:54",588,"admin",10,41,"02/27/13 00:00:00",0,0,"热 烈 祝 贺",
1052,"2013/3/2013032851133793.jpg","<TABLE style=""WIDOWS: 2; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); TEXT-INDENT: 0px; MARGIN: 10px 0px; LETTER-SPACING: normal; FONT-FAMILY: ''; ORPHANS: 2; WORD-SPACING: 0px; -webkit-text-size-adjust: auto; -webkit-text-stroke-width: 0px"" border=0 cellSpacing=0 cellPadding=0 width=""100%"">
<TBODY>
<TR>
<TD style=""FONT-SIZE: 12px"">
<TABLE border=0 cellSpacing=0 cellPadding=5 width=""100%"">
<TBODY>
<TR vAlign=top>
<TD style=""TEXT-ALIGN: center; LINE-HEIGHT: 22px; FONT-FAMILY: &#65533;&#65533;&#65533;&#65533;, Arial, sans-serif; COLOR: rgb(0,0,0); FONT-SIZE: 14px"" class=font02 align=center>访全国建材流通行业劳动模范、泉州舒菲娅陶瓷科技有限公司董事长苏抗旱 
<TABLE style=""WIDOWS: 2; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); TEXT-INDENT: 0px; MARGIN: 10px 0px; LETTER-SPACING: normal; FONT-FAMILY: ''; ORPHANS: 2; WORD-SPACING: 0px; -webkit-text-size-adjust: auto; -webkit-text-stroke-width: 0px"" border=0 cellSpacing=0 cellPadding=0 width=""100%"">
<TBODY>
<TR>
<TD style=""FONT-SIZE: 12px"">
<TABLE border=0 cellSpacing=0 cellPadding=5 width=""100%"">
<TBODY>
<TR vAlign=top>
<TD style=""TEXT-ALIGN: center; LINE-HEIGHT: 22px; FONT-FAMILY: &#65533;&#65533;&#65533;&#65533;, Arial, sans-serif; COLOR: rgb(0,0,0); FONT-SIZE: 14px"" class=font02 align=center>(转自泉州晚报，<A href=""http://szb.qzwb.com/qzwb/html/2013-03/25/content_506212.htm"">http://szb.qzwb.com/qzwb/html/2013-03/25/content_506212.htm</A>)</TD></TR></TBODY></TABLE></TD></TR></TBODY></TABLE></TD></TR>
<TR vAlign=top>
<TD style=""TEXT-ALIGN: center; LINE-HEIGHT: 22px; FONT-FAMILY: &#65533;&#65533;&#65533;&#65533;, Arial, sans-serif; COLOR: rgb(0,0,0); FONT-SIZE: 14px"" class=font02 align=center></TD></TR></TBODY></TABLE></TD></TR>
<TR>
<TD style=""PADDING-BOTTOM: 10px; LINE-HEIGHT: 19px; PADDING-LEFT: 20px; PADDING-RIGHT: 20px; FONT-SIZE: 14px; PADDING-TOP: 10px"" class=font6>
<DIV align=center>
<TABLE bgColor=#d8d9bd>
<TBODY>
<TR>
<TD style=""FONT-SIZE: 12px"" align=center>
<TABLE>
<TBODY>
<TR>
<TD style=""FONT-SIZE: 12px"" align=center><IMG src=""http://szb.qzwb.com/qzwb/res/1/20130324/58901364136981828.jpg""></TD></TR>
<TR>
<TD style=""FONT-SIZE: 12px""></TD></TR></TBODY></TABLE></TD></TR>
<TR>
<TD style=""FONT-SIZE: 12px"" align=center>
<TABLE>
<TBODY>
<TR>
<TD style=""FONT-SIZE: 12px"" align=center><IMG src=""http://szb.qzwb.com/qzwb/res/1/20130324/48021364136981828.jpg""></TD></TR>
<TR>
<TD style=""FONT-SIZE: 12px"">　　苏抗旱董事长在北京钓鱼台国宾馆发表获奖感言</TD></TR></TBODY></TABLE></TD></TR>
<TR>
<TD style=""FONT-SIZE: 12px"" align=center>
<TABLE>
<TBODY>
<TR>
<TD style=""FONT-SIZE: 12px"" align=center><IMG src=""http://szb.qzwb.com/qzwb/res/1/20130324/59351364136981828.jpg""></TD></TR>
<TR>
<TD style=""FONT-SIZE: 12px""></TD></TR></TBODY></TABLE></TD></TR>
<TR>
<TD style=""FONT-SIZE: 12px"" align=center>
<TABLE>
<TBODY>
<TR>
<TD style=""FONT-SIZE: 12px"" align=center><IMG src=""http://szb.qzwb.com/qzwb/res/1/20130324/83811364136981844.jpg""></TD></TR>
<TR>
<TD style=""FONT-SIZE: 12px"">　　苏抗旱先生与“中国首善”陈光标先生合影留念</TD></TR></TBODY></TABLE></TD></TR>
<TR>
<TD style=""FONT-SIZE: 12px"" align=center>
<TABLE>
<TBODY>
<TR>
<TD style=""FONT-SIZE: 12px"" align=center><IMG src=""http://szb.qzwb.com/qzwb/res/1/20130324/66601364136981844.jpg""></TD></TR>
<TR>
<TD style=""FONT-SIZE: 12px"">　　高尔夫球是苏董事长最喜爱的运动之一</TD></TR></TBODY></TABLE></TD></TR>
<TR>
<TD style=""FONT-SIZE: 12px"" align=center>
<TABLE>
<TBODY>
<TR>
<TD style=""FONT-SIZE: 12px"" align=center><IMG src=""http://szb.qzwb.com/qzwb/res/1/20130324/46191364136981844.jpg""></TD></TR>
<TR>
<TD style=""FONT-SIZE: 12px"">　　接受新浪家居采访</TD></TR></TBODY></TABLE></TD></TR></TBODY></TABLE></DIV>
<DIV style=""ZOOM: 1; FLOAT: left"" id=ozoom><FOUNDER-CONTENT>
<P>　　泉州舒菲娅陶瓷科技有限公司董事长苏抗旱近段时间喜事不断，前一阵子刚刚荣获全国建材流通行业劳动模范；紧接着又从首都传来喜讯，由舒菲娅公司参与起草的《环保型建材及装饰材料技术要求》（SB/T10727－2012）国家行业标准已发布，公司成为该标准全国瓦类企业排名首位，苏抗旱先生是该标准的主要起草人之一；目前，公司新的办公展示大楼装修工作已经进入收尾阶段，不久就将以全新的面貌矗立在陶瓷重镇——晋江磁灶镇上。这一连串的好事更坚定了苏董事长对公司未来发展之路的信心。</P>
<P>　　在199位全国建材流通行业劳动模范获得者，接受新浪家居记者的现场采访中，苏抗旱董事长获得新浪家居网的报道排名首位。</P>
<P>　　小瓦片成就国际大市场</P>
<P>　　苏抗旱，1958年出生于晋江磁灶镇。家中兄弟姐妹5人，在家中排名第二，在当时分得的粮食却少之又少，在这样的一个多子女家庭，除了靠自己的双手另谋生路以外，别无他法。在自己创业前，他从事过很多职业，在当时或叫“副业”，包括：车夫、采矿石、销售木材、销售瓷器、供销社业务等等。苏抗旱很看重这些经历：“这过程中历练了我的意志、丰富了我的经验。”</P>
<P>　　1980年，苏抗旱开始创业，创办了该镇首批陶瓷建材厂之一的“建材五厂”，经营陶瓷釉色料研发和生产，这在当时的村里还是首举，大大解决了本村和附近几个村庄的就业问题；1995年创办了晋江达兴瓷业有限公司并开始从事陶瓷琉璃瓦的研发和生产；2002启用“舒菲娅”商标品牌，并开始以陶瓷屋面瓦为主的品牌推广和销售。特别是近年来，公司强势推出“舒菲娅”国际品牌，致力于西班牙筒瓦、西式瓦、法式罗曼瓦等，特别是意式前沿瓦备受广大客户的瞩目。申请通过国家专利三项，发明专利一项，外观专利二项。上海汉唐盛世、广东金丰国际新城和云南天湖岛高尔夫等众多国内项目纷纷采用该公司生产的瓦片。</P>
<P>　　经历30多年的风风雨雨，公司发展成为一家产品遍布全国乃至欧美、中东、东南亚及世界其他地区，集生产销售和研发于一体的屋面瓦的领军品牌。荣获过“中国建筑陶瓷知名品牌”和“陶瓷行业十大最具影响力品牌”等荣誉称号。</P>
<P>　　心系灾区资助贫困学生</P>
<P>　　一方有难，八方支援。苏抗旱自幼贫寒，他更加懂得这个道理。2008年汶川大地震后，无偿支援灾区的重建家园，积极参与受灾群众安置点的建设，并无偿提供屋面瓦产品供家园重建的建筑材料。2010年玉树地震后，世界华人企业互助促进会成员纷纷捐款捐物，苏抗旱作为华企会志愿者代表之一迅速赴玉树慰问当地灾民，捐款资助玉树希望小学工程的建设。由苏抗旱带领的舒菲娅陶瓷科技有限公司的职工工会，充分发挥职工工会的职能，关心职工日常生活和工作中遇到的一些问题，如职工家属环境问题、职工小孩读书难的问题、职工遇重病伤痛问题，都一一处理很到位。自从成立职工工会以来，没有一例投诉的职工问题。</P>
<P>　　由于自己念书少，苏抗旱十分关注贫困大学生的命运，至今已经资助过多名贫困生走进大学的殿堂。而让他更为欣慰的是自己的三个儿子均考上大学，其中二儿子苏培添从上海交通大学硕士研究生毕业后，考到中央政府部门任职，投身于祖国繁荣和改善民生的伟大事业。</P>
<P>　　2012年应福建省工商联的邀请作为福建省代表团成员之一，苏抗旱赴宁夏参加“中国光彩事业宁夏行”活动，并与中国“首善”陈光标先生等极具社会爱心企业家一道，共同为慈善事业添砖加瓦。</P>
<P>　　大西瓦引领生活新风尚</P>
<P>　　事业有成后，苏抗旱不仅关注社会慈善事业，还热衷于企业家交流共进的平台。兼任世界华人企业互助促进会高尔夫球队副队长，开展各项活动。多年来，他多次支持华企队“舒菲娅瓦业”杯月例赛。苏抗旱说，参加活动的都是来自各行各业的企业家，平时工作十分忙碌，但是不管再忙，到了有比赛的日子大家都会放下手头的工作，联络老朋友，叫上新朋友，在美丽的球场挥杆，徜徉在高球这片安宁的天地中，给自己身心放个假。</P>
<P>　　前一阵子，“泉州美丽乡村游”启动，身为泉州市自驾旅游协会常务理事的苏抗旱也积极参与，带着自己儿子成为美丽乡村第一批自驾游体验者，走进德化的美丽风光。“身为企业家，不仅要做强做大自己的企业，还要关注社会事业，引领生活新风尚。”苏抗旱说。</P>
<P>　　（陈智勇&nbsp;金泉/文&nbsp;苏抗旱/供图）</P>
<P>　　近期，全国建材流通行业先进集体和劳动模范表彰大会暨全国建材下乡阶段性总结会在北京钓鱼台国宾馆和京都信苑饭店隆重举行。泉州舒菲娅陶瓷科技有限公司董事长苏抗旱荣获全国建材流通行业劳动模范后，并接受新浪家居主持人王晶采访。</P>
<P>　　主持人：苏总您好，首先恭喜您获得这个荣誉，因为劳模是一份殊荣，它是社会对个人的最大肯定，您如何看待这份殊荣？</P>
<P>　　苏抗旱：对这次的活动我们也比较重视，也积极地参与。另外对于建材下乡这方面来说，我们也是响应国家的号召，尤其是我们公司，我们做的是屋面网的材料，是对农村的建材也会起到关键的作用。现在都在推广农村建设、美化农村的概念，我们推动一种节能产品，就是能够更加适用于农村市场的产品。对于获得劳模这个殊荣，我也是感觉非常高兴，我们也会在这个技术领域方面更加做好。</P>
<P>　　主持人：目前家居建材行业的时间迎来了一个调整，您预期这种行业的调整未来会形成怎样的格局呢？</P>
<P>　　苏抗旱：家居建材这个市场很大，估计这两年房地产下滑的情况有所影响，我们应该靠质量和价格优势竞争。怎么样能做到节约、节能的产品进入市场，这个是比较关键的。</P>
<P>　　主持人：我们企业的核心竞力您觉得在哪？</P>
<P>　　苏抗旱：一个是技术创新，一个是节能减排，产品突出，做出优势，打入市场。</P>
<P>　　主持人：在明年我们企业的营销计划或者有没有什么新的规划？</P>
<P>　　苏抗旱：我们首先还是配合建材下乡这个工作，从山东、宁夏开始，现在的北京、天津和重庆，这些城市的建材下乡试点单位、试点城市，我们会加大在这几个城市的营销策划。</P>
<P>　　主持人：现在就是筹备阶段？</P>
<P>　　苏抗旱：是的。对建材下乡我们主要还是想做成我们一个产品的突破点。第一做节能减排，第二做创新的产品，对营销这方面来说，推动三四线市场的发展，形成一个结构调整。</P>
<P>　　主持人：我们知道一个企业的领导人的心态决定了这个企业的发展，您是如何带给我们企业正能量的？</P>
<P>　　苏抗旱：现在我们就是增加招聘力度，吸引高技术的人才；投入了一些资金力度，进行一些机械、设备的改造，希望扩大生产规模，增加产品的一个创新技术数量，以多样化的产品打入市场。</P>
<P>　　主持人：谢谢您啊，再次恭喜您获奖。</P></FOUNDER-CONTENT></DIV></TD></TR></TBODY></TABLE>",,"03/28/13 14:13:55",1055,"admin",10,43,"03/28/13 00:00:00",0,0,"勇攀高峰引领行业 热心公益回报社会",
1053,"2013/6/2013060936478113.jpg","<P>公司最近开发一大型工程项目，为平潭对台小额贸易市场提供大量的屋面瓦建材产品。<BR><BR><IMG border=0 src=""/ewebeditor/uploadfile/20130609095752150.jpg""><BR><BR>相关链接：<A href=""http://fjrb.fjsen.com/fjrb/html/2013-05/26/content_628603.htm?div=0"" target=_blank>福建日报-“平潭：幸福宜居新家园”</A></P>",,"06/09/13 10:04:32",890,"admin",10,44,"06/09/13 00:00:00",0,0,"公司新工程:平潭对台小额贸易市场正在加紧施工建设中",
